Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
36660;26.12.2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01872710757750602;0;0.01371506545410833;0.025971253049263402;0.015064371568375477;0;0;0;0;0;0;0.004378321117486337;0;0;0;0.009444398099999998;0.0013426842792147562;0.015742993659836058;0.01300999999999999;9.46965607529524E-05;0.0009529866084699451;0.00022021688060109277;0.0027788016647540973;0.006413065379781421;0.0010967467527528592;0;0;9.739312760059074E-06;0.0030125076382043875;0.011981419422835943;0.001986629629529275;0.02536835853376449;0.02452482278465502
36720;26.12.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01863580341637312;0;0;0;0;0.006931924739927477;0;0;0;0;0;0;0;0;0;0.009442994099999998;0.001380788833326531;0.024792994771584694;0.01300999999999999;0;0.0009557534401639346;0.00021958742295081972;0.0027791338887978127;0.00641359769672131;0.0010793314521431183;0.0020967237226753527;0.0013514354801959219;0.00028227299862361004;0.0029673568515009466;0.011747532012400993;0.0019870256881241197;0.0248743549638571;0.02519054703433982
36780;26.12.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01918721330988165;0;0.001406743370033605;0.0026536892503272193;0.0014936782011804883;0.0466924906768464;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.001346197424483863;0.02157176136229508;0.01300999999999999;0;0.0009524892874316937;0.00022377231010928958;0.002777113516393442;0.006412915251366118;0.0010794870160249952;0.0019038068950105978;0.0012347466563617522;0.0002525842635105988;0.0029673989648178463;0.011913259282296826;0.001957080839536592;0.025108405494131916;0.025418831298382336
36840;26.12.2023 14:00;0.0033333333333333327;0;0;0;0;0;0.0006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018360439609163982;0;0.01380560578557055;0.027544410992234532;0.014910513521138794;0.048198400417001214;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.001342851278210452;0.01583399190846994;0.01300999999999999;5.356666853749475E-05;0.0009488205827868849;0.0002200346341530053;0.002779153197540983;0.006408016010928961;0.001079336055983845;0;0;0;0.0030029804061671864;0.011764894350246365;0.00194008388981897;0.024922188819050537;0.024793196230869428
36900;26.12.2023 15:00;0.006666666666666665;0;0;0;0.002333333333333333;0;0.006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019002182619844817;0;0.01216892184037646;0.023001950321098048;0.013200223818284595;0;0;0;0;0;0;0;0;0;0;0.008180453183333332;0.0013720420508509853;0.019206686913114748;0.01300999999999999;4.4196083804181444E-05;0.0009474472139344261;0.00022129835874316937;0.0027790451101092893;0.00640779544808743;0.00107493511976066;0.00024296397607884463;0.00015148251139403412;3.952485123909191E-05;0.0030248261712857226;0.012170840162877198;0.0020034417917702153;0.025045563698990938;0.02521863227987052
36960;26.12.2023 16:00;0.019999999999999997;0;0;0;0.019999999999999997;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018717669533069574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009077327849999999;0.0013399107538746035;0.01856601697021858;0.01300999999999999;4.8001023835589606E-05;0.0009561432103825137;0.00022060180136612017;0.0027787151857923487;0.006408112180327868;0.0010697779454089428;0.0020822639835141833;0.0013583047752205586;0.0002841909928143495;0.00300823744343674;0.012130422467813193;0.001982570660900324;0.02452254307212019;0.025313879857695527
37020;26.12.2023 17:00;0.019999999999999997;0;0.0019999999999999996;0.0009999999999999998;0.01633333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005875503961976754;0;0;0.026382867147326388;0;0;0;0;0;0;0.016369293743950117;0;0;0;0;0.0016832719999999998;0.001338836805202672;0.01896281297431693;0.01300999999999999;0.0019782525204589097;0.0009526638051912568;0.00021622936284153006;0.002776408956284152;0.006412916489071037;0.0011007309279587;0.0021073889060185245;0.0013693367195812848;4.515414288669781E-06;0.002991905868389057;0.011938378153478594;0;0.025183244090819047;0.02588541551503412
37080;26.12.2023 18:00;0.019999999999999997;0;0.0019999999999999996;0.0009999999999999998;0;0;0.017666666666666664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018775455077702674;0.03420111209743524;0.06727846236541896;0.02710917769065534;0;0.04199486362500535;0;0;0;0;0.0002938013425048625;0;0;0;0;0.010709948099999998;0.0013452740434273752;0.018494192809836062;0.01300999999999999;0;0.0009536677420765027;0.00022622002732240433;0.0027793425765027307;0.00641004551092896;3.72922457110968E-05;7.040689591897504E-05;0.0013472804044995586;9.91744590968049E-06;0.003004265779524352;0.011907458246141539;0.001929706128352988;0.025436019307650725;0.025190157471546133
37140;26.12.2023 19:00;0.019999999999999997;0.014333333333333332;0.0019999999999999996;0.0009999999999999998;0;0;0.01633333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0.09099048559388997;0.9962861115530051;0;0;0;0;0;0;0.013889020424439654;0.019187895824044055;0.03667822389190246;0.013294610739141052;0;0;0;0;0;0;0;0;0;0;0;0.013361355516666664;0.0013363682900395615;0.01862837690081966;0.01300999999999999;0.000743755726357875;0.0009440102336065569;0.0002244079740437157;0.002776265538251365;0.00640708675136612;0.000493575606083718;0.0009784336733646907;0.0013305816301980116;0.00014830658711171977;0.0029576039849230425;0.012053578209166369;0.0019227163629050748;0.024857891071539726;0.025042993612296675
37200;26.12.2023 20:00;0.019999999999999997;0.007999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019682020856723825;0;0;0.016296219301888393;0;0;0;0;0;0;0.010030741816195511;0;0;0;0;0.0094443981;0.0013524246906432675;0.01844169413907103;0.01300999999999999;0;0.0009515306959016392;0.0002194300486338797;0.002775820122950818;0.006413251497267759;0.001101134433958369;0.002073162221528127;0.001354127818023671;0.00011355421756699863;0.003042968233897133;0.012370597482048877;0.0008071517088666805;0.025201916904049854;0.02575732087358463
37260;26.12.2023 21:00;0.019999999999999997;0.014333333333333332;0;0;0.0006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6567866127118824;0;0;0;0;0.01801903984939956;0;0;0.006274370208419803;0;0;0;0;0;0;0.004120914457675267;0;0;0;0;0.0094443981;0.00134219823105606;0.018266395381693983;0.01300999999999999;9.091347490788419E-05;0.0009538327196721313;0.00021687983715847;0.0027768054598360644;0.0064125518251366125;0.0010888825570265642;0.002085539220454112;0.0013333982330839128;0.00021352739116797041;0.002896925586483218;0.011920757679817208;0.0015048649548519914;0.02538800217616773;0.024726508723382366
37320;26.12.2023 22:00;0.019999999999999997;0.015999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2775637182496178;0;0;0;0;0.019025080090694008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.00138315854564465;0.018160014554644808;0.01300999999999999;0;0.0009536014923497267;0.00022569549043715835;0.0027801037377049166;0.006407307573770492;0.0010860378324591678;0.002109369968480133;0.0013564634169662183;0.0002749248590814978;0.003001107335216973;0.011868110345909021;0.0019671380573764406;0.02505899036708374;0.023577952310219648
37380;26.12.2023 23:00;0.003999999999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00276889647383093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013443662312909777;0.017514613877868856;0.01300999999999999;0.002377881538909103;0.0009459884879781418;0.0002221593270491802;0.002775865295081966;0.006413047174863389;0.0010930369998453577;0.0021190794226225054;0.001351449836800536;0.0002820563410783896;0.003005130089270412;0.011935780735612696;0.001985506525641801;0.02532038716900027;0
37440;27.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081731685;0.001351176773469886;0.018996402908743167;0.01300999999999999;0.0028306142022529964;0.0009506751696721307;0.00022072161338797805;0.0027775797349726774;0.006407542775956285;0.0011035899552050198;0.0020657697298809953;0.0013532262036480204;0.00027392775108857185;0.0029700539009084484;0.012108006365672053;0.001987151464026678;0.024230379841851578;0
37500;27.12.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013541632019156429;0.017413195748633876;0.01300999999999999;0.00281194260888551;0.0009525541428961748;0.00021577311065573766;0.0027786199598360648;0.006407523704918034;0.00106229291644208;0.0020997977848462345;0.001356267952543044;0.00027817390778641407;0.0030535047856463686;0.011787279825950727;0.0019505109761941647;0.024875592940514456;0
37560;27.12.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013368009934154048;0.01755502698715846;0.01300999999999999;0.002789135923739261;0.0009548139737704916;0.00022865804918032772;0.002780658226775956;0.006413351387978142;0.0010851753747149594;0.0020972166683442;0.001347054705474524;0.0002810983162190433;0.0030613815306833117;0.0120146564969804;0.001996186753374795;0.024617883112472323;0
37620;27.12.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012123833933333333;0.0013305685943630326;0.01785060008852458;0.01300999999999999;0.0027862217336830104;0.0009438928920765021;0.00021905092978142073;0.002777804782240437;0.006407694426229508;0.0010650855912949992;0.0020855375816487597;0.0013458580149548719;0.0002817074845438895;0.0029900693140381272;0.012072758947283468;0.0019476859683961465;0.02444891081064094;0
37680;27.12.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006921349183333333;0.0013747541506946032;0.017177285149180318;0.01300999999999999;0.002826187280423185;0.000952378851639344;0.00021686188633879782;0.00277812306010929;0.006414252743169399;0.0010801550841446558;0.0020816335557158755;0.0013451351489904364;0.0002802383040898487;0.003010806373034303;0.012475053147993534;0.0019692746070845537;0.02523029891332962;0
37740;27.12.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013512502141501685;0.01712181209125683;0.01300999999999999;0.00276239930331153;0.0009556155090163935;0.00022837229562841518;0.0027781840527322413;0.00641181962568306;0.0011008048701784871;0.0021362933791152015;0.0013386451059244704;0.00028077641458248574;0.00298848904422122;0.011942517253223919;0.001954105998403322;0.024882512530881695;0.0024759006894328
37800;27.12.2023 06:00;0;0;0.003666666666666666;0.001833333333333333;0;0;0.009999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.001342759491484651;0.016455649769125683;0.01300999999999999;0.0027558717176707124;0.0009530576661202185;0.00021925585928961742;0.002778831825956285;0.006412670418032787;0.001064067674449499;0.0021214195671254476;0.0013209973702603124;0.0002781109086767106;0.0029506765095251744;0.011955351958683533;0.0019922426958505187;0.02491756791868393;0.024684183784851852
37860;27.12.2023 07:00;0.018999999999999996;0.01733333333333333;0.014333333333333332;0.007166666666666666;0;0;0.0009999999999999998;0.030613693690461637;0.03497865478115828;0.012980808972183155;0.5192801916660384;0.008666609804098365;0.0019441885322054437;0.08367395519125678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11781889617486332;0;0;0;0;0;0;0;0.010708343016666665;0.0001824242468206803;0.016810580882786877;0.01300999999999999;0.0028936703311692705;0.0009486533060109287;0.0002200246292349727;0.0027765273579234977;0.0064128748606557375;0.0010901165953190498;0.0021154934315714795;0.0013319376185791211;0.0002805986809194748;0.003020327483902993;0.01182231823591365;0.0019815023800014288;0.024473488898440834;0.024950595756616376
37920;27.12.2023 08:00;0.019999999999999997;0.011666666666666665;0.010999999999999998;0.005499999999999999;0;0;0;0.031151471095959338;0.032916181907563825;0.007422553987308752;0.5740250879987432;0.008666609804098365;0.0026592576703794303;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008532436474147543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010708343016666665;0.0006889987553028211;0.016359909953005458;0.01300999999999999;0.0015086801241040262;0.000945071869672131;0.00022369415163934415;0.0027809928122950827;0.006408075852459017;0.0010951701686488552;0.0020806905391306677;0.0013420147717703903;0.0002776519977992029;0.002967991446460892;0.011999379613525285;0.0019824383294714753;0.025091956826568954;0.025000539697369605
37980;27.12.2023 09:00;0.002666666666666666;0.009999999999999998;0.0016666666666666663;0.0008333333333333332;0;0;0.005666666666666666;0;0;0.007745342214317477;0.12951588660109284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0184519259406424;0;0;0;0;0;0;0;0;0;0;0.09236775969754106;0;0;0;0.009582927283333332;0.0006772977158943782;0.023309936112568302;0.01300999999999999;0;0.0009581803207650276;0.00022194501502732222;0.0027788970245901643;0.006407888204918032;0.001087604034083874;0.002128585366503153;0.0013705928499409916;0.00027603095474448174;0.0029517447864480383;0.011893184420319001;0.0019606884117881525;0.025004518927284777;0.02524306262491928
38040;27.12.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018422699482413592;0.029453627336921803;0.057080524587843295;0.022678837101064605;0;0.04049577026899994;0;0;0;0;0;0.8611473821857918;0;0.4014377864453549;0;0.014515638349999997;0.001348147437699604;0.023762163924590157;0.01300999999999999;8.227728564037504E-05;0.0009494563595628412;0.00021551956775956284;0.0027783438333333337;0.006408016010928962;0.00018478435750733047;0.00034178375483881425;0.0013539904121056153;4.666035819166209E-05;0.0030148332288793336;0.01174237781550613;0.0020415777656246563;0.025284336880523554;0.02535612028545591
38100;27.12.2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009259561432909203;0.024252705709535145;0.045706495249157306;0.016649080340918318;0;0.023371232417908297;0;0;0;0;0;0.026156839275956283;0;0.07440388771857918;0;0.008178848099999999;0.001340198775769307;0.018457154341256825;0.01300999999999999;0.0014243701315953064;0.0009476149418032784;0.0002230455519125683;0.0027783454133879786;0.0064074651202185775;0.0003586011748958237;0.0006936213062625852;0.0013718734523365285;0.00010837996663193079;0.0029904819562327108;0.01203597593404608;0.0019868994547000934;0.025268878085078193;0.025177519250896514
38160;27.12.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0015945323745883305;0;0;0;0;0.033977091532168435;0;0;0;0;0;0.16925779216939868;0;0;0;0.009072525166666665;0.0013417015916068707;0.015369281551092896;0.01300999999999999;0.0025255360421252734;0.0009530427901639344;0.0002264932683060108;0.0027781029098360656;0.006413370117486338;0.0010808347494698411;0.002096568777545897;0.0013313291469410997;0.00027523256013671006;0.003057930455311597;0.011896351701133736;0.002007050559348685;0.024935613074630093;0.024131886650169528
38220;27.12.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019635461542362086;0;0;0;0;0;0;0;0;0;0;0;0.14847522400066182;0;0;0.009444398099999998;0.0013568022955511925;0.015760975137431688;0.01300999999999999;0;0.0009561176491803279;0.0002202031396174863;0.002777696013661202;0.006408186939890711;0.0010636357772807756;0.0021076703059022903;0.0013439572329641614;0.00028080132389677513;0.0029818421791839786;0.011823859725548443;0.0019848382326372377;0.025687367652582935;0.02478414040138147
38280;27.12.2023 14:00;0.009999999999999998;0;0;0;0.009999999999999998;0;0.009999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018482589324329047;0;0;0.02473352885396991;0.013878034504336263;0;0;0;0;0;0;0;0.963829662358397;0;0;0.009444398099999998;0.0013357056856538002;0.01629923262486338;0.01300999999999999;4.8199422900082206E-05;0.0009448419308743164;0.00021708932923497268;0.0027754400117486343;0.006412557139344262;0.0010777907960135525;0.002098407731217801;0.00011121428355686875;2.4119239698074964E-05;0.0029779742950561366;0.011964336593939381;0.0020019058289322362;0.025436246387752805;0.0253749809322976
38340;27.12.2023 15:00;0.019999999999999997;0;0.0019999999999999996;0.0009999999999999998;0.005666666666666666;0;0.008333333333333331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018867296010024348;0;0;0.027700659058450677;0.015095587180358971;0.007203072577339197;0;0;0;0;0;0;0.781173556168381;0;0;0.010703502099999998;0.0013673341922527268;0.01777360633114754;0.01300999999999999;0;0.0009526969915300545;0.00022713161174863376;0.0027792576038251373;0.00641271175136612;0.0010820498035756018;0.002082913740761076;0;0;0.0029402521756048726;0.011726135955321413;0.0019775571024809283;0.02477538706089042;0.024947359037581045
38400;27.12.2023 16:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00718428067431843;0;0;0.024348682821221032;0.0054700001684839464;0.035165780472743;0;0;0;0;0.00877607018600232;0;0.14128775505070587;0;0;0.009444398099999998;0.001366458563880835;0.025996238540983603;0.01300999999999999;0.001579985135302948;0.0009536033617486341;0.0002204544751366119;0.0027766952576502735;0.006407884265027321;0.0010716527700591354;0.0020917902758205687;0.0008523913661871857;3.7521439542894976E-05;0.002959588184697285;0.012256409463088444;0.0009041004259250341;0.02455637079093627;0.02474654723697128
38460;27.12.2023 17:00;0.016999999999999998;0;0.0019999999999999996;0.0009999999999999998;0;0;0.006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014583923267791487;0;0;0.021417380104791585;0;0;0;0;0;0;0.013801298700961894;0;0;0;0;0.009444398099999998;0.0013766111767914517;0.019239446506557373;0.01300999999999999;0.0007005482017515216;0.0009539826685792348;0.0002156359158469945;0.002779254686612022;0.006413387390710381;0.0010702858703365169;0.002095064429056994;0.0013316858694234297;5.205061448636173E-05;0.0029053440761588364;0.011869977173827602;0.0002978566933168998;0.025092026845899364;0.024481321170069608
38520;27.12.2023 18:00;0.019999999999999997;0.005333333333333332;0;0;0;0;0.018;0;0;0;0.12404011366120223;0;0;0;0.4957099599507953;0;0.4334061241528825;0.021679473710090165;0.0707868002699116;0;0;0;0;0;0;0;0;0.01750720959738345;0;0;0.020207113468994665;0;0;0;0;0;0;0.01227036036942261;0;0;0;0;0.012122429933333331;0.001341489695516499;0.017504240894262297;0.012793166666666658;0.00019081139415571757;0.00094651043989071;0.00022485581666666663;0.002778831825956284;0.006410180625683059;0.0010800907713134078;0.002065226642106794;0.0013684006125928758;7.01221573055805E-05;0.0029155473689089894;0.012099780048970067;0.0004868212763863246;0.025232917178002114;0.02491394360847588
38580;27.12.2023 19:00;0.019999999999999997;0.019999999999999997;0;0;0;0;0.015666666666666666;0;0;0;0;0;0;0;1.030437926588239;0;0.35762631980890724;0;0.10432504056342436;0;0;0;0;0;0;0;0;0.018496662972052456;0;0.012850550432379615;0.024774340133310167;0.014095016628733394;0;0;0;0;0;0;0;0;0;0;5.709774999999999E-05;0.0013366447950046028;0.01683160678934426;0.01300999999999999;0;0.000951464074863388;0.00022655251584699433;0.00277832811284153;0.006412408538251366;0.0010843581915048355;0.00016482961419505724;0.00012056752496942146;2.4796320157653313E-05;0.002975118000253786;0.01193302671063769;0.0019702140063827703;0.024670209202003888;0.024942692759800416
38640;27.12.2023 20:00;0.019999999999999997;0.0019999999999999996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018322906808664826;0;0.014034676505563183;0.027179227390527458;0.015160455711463244;0;0;0;0;0;0;0;0;0;0;0.010709948099999998;0.0013399249047018392;0.017534270990437154;0.01300999999999999;5.413953927540979E-05;0.0009560341125683059;0.00021937786448087435;0.0027783869180327873;0.006407365019125682;0.0011082813281769342;0;0;0;0.0030733433006395416;0.011896764233569728;0.0019364258931579973;0.024634204295051483;0.02508924568475124
38700;27.12.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018370700163662743;0;0.0025701099266410817;0.025660591043604478;0.002731132503415327;0;0;0;0;0;0.01328367452685716;0;0;0;0;0.0081852941;0.0013605462560188145;0.01750041323060109;0.01300999999999999;9.14085899378457E-05;0.000946259808196721;0.00021621883688524582;0.0027765606647540985;0.006408949308743169;0.0010587731247717791;0.0016948539698695632;0.0011185151996381184;1.4375180243605638E-05;0.0030086801651381255;0.012025312852950654;0.00040080853385737275;0.024750130721872588;0.02483281210448667
38760;27.12.2023 22:00;0.019999999999999997;0;0;0;0.0006666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019525222039820177;0;0;0.0004700174656174484;0;0;0;0;0;0;0.0005566139281749818;0;0;0;0;0.0081852941;0.001339913438253571;0.016279708386885243;0.01300999999999999;0;0.0009489338726775953;0.00022893559453551903;0.0027785756510928963;0.006409258122950819;0.0010667667973263705;0.002104612210261897;0.0013807716825684805;0.0002809313394661738;0.0030036262269611306;0.011837886373364298;0.0019075041872124424;0.025103906477589866;0.022569735882078324
38820;27.12.2023 23:00;0.006999999999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005528242117507397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.001322986830037921;0.017187436139890707;0.01300999999999999;0.0019140382815039912;0.0009585460939890712;0.000217746156557377;0.002776644278688525;0.006414311666666664;0.0010760236191546932;0.002114300469657019;0.0013192085136371858;0.00028042680636123024;0.0030103639398818666;0.012037147215392788;0.0019996340155698173;0.025064581149740382;0
38880;28.12.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013609250214317557;0.0181750077568306;0.01300999999999999;0.0027437998382128796;0.0009473680218579232;0.0002165795333333333;0.00277635575136612;0.0064095613606557356;0.0010981046816011034;0.0021166791740009874;0.0013496719516306133;0.00027796844958677413;0.0029833051050532824;0.011636485419642965;0.0019836843964239612;0.02558462101368414;0
38940;28.12.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013363955533333333;0.0013577148559820534;0.01753171133551912;0.01300999999999999;0.0027438219445538106;0.0009490383352459012;0.0002279858357923496;0.0027788394371584687;0.0064072652841530055;0.0010758425551301775;0.002047562616362806;0.0013510140054529868;0.0002882008467214124;0.003077088149611886;0.011870142285103785;0.001979586768978331;0.02498601646096659;0
39000;28.12.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01235858168333333;0.001329419288615858;0.018972077313387972;0.01300999999999999;0.0028125531054007244;0.0009545658909836067;0.0002225033401639343;0.002776968249453551;0.006412924601092896;0.001092093035982544;0.002095449188820877;0.0013489180550914084;0.0002836114516046424;0.003029251975473216;0.012235503856076786;0.0019867742231337872;0.025287820489138347;0
