Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
32340;23.08.2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017798677007125153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.001387542121943901;0.023444349573224037;0.01300999999999999;0.00013636323967897875;0.0009519060997267756;0.00022817750737704905;0.0027758820027322397;0.006412918628415299;0.001059806926999287;0.002155654095193925;0.0013559509833212032;0.0002864517311916711;0.0030089992077618147;0.012011860738634616;0.0019852514450676094;0;0.02483709748011186
32400;23.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013350563429343168;0.02007106938524591;0.01300999999999999;0.002713598514381795;0.0009543455918032787;0.0002196077587431694;0.0027758635054644792;0.006408016010928961;0.0010862836734772728;0.0021281913040505293;0.0013631079195837628;0.00028355059549286474;0.0029850273169303213;0.011967958912681079;0.0019451642513268095;0;0.024867781953938812
32460;23.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04656070807215501;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013393204528640175;0.020288950678688522;0.01300999999999999;0.002750523134691474;0.0009543333068306012;0.00021731566366120213;0.0027745142076502716;0.006407804084699453;0.0010740203358919882;0.002097311491269374;0.0013062280178367212;0.0002829240060858924;0.0030500828031257603;0.012112480258972505;0.0019735060439305756;0;0.02549336676866543
32520;23.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008121895016404692;0;0;0;0;0.005692177878403657;0;0;0;0;0;0;0;0;0;0.011913157266666665;0.0013578318481323214;0.020745616908743172;0.01300999999999999;0.0016617293700129652;0.0009469650822404368;0.00022451107595628411;0.002778442363387978;0.00641311925136612;0.0010756983335447612;0.0020637616127869066;0.0013687664895479532;0.00027854143050138344;0.0030074257531890088;0.01216659379903522;0.001971962168576658;0;0.024372605947426688
32580;23.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012557290502200238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013448852040196517;0.019679089502185783;0.01300999999999999;0.0009505215885752273;0.0009499026352459014;0.00022258393715846983;0.0027765593177595613;0.006407870344262294;0.0010705315824191888;0.0021128459784521157;0.001325075507931218;0.00027154631193742327;0.0030228587836768623;0.012130414958371754;0.002013158143285948;0;0.02502497107185327
32640;23.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013571914895809964;0.01735299275163934;0.01300999999999999;0.0028101696629091884;0.0009501695368852456;0.0002224068090163933;0.00278022955546448;0.006407870344262294;0.0010689917536461054;0.002112237025945864;0.0013260347481096144;0.00027671833432526004;0.0030639692540288333;0.012068444427232298;0.0020032261665829773;0;0.02463397345228579
32700;23.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002612718563016914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013394779359450963;0.01719352829316939;0.01300999999999999;0.002423594826114886;0.0009551865625683061;0.00021938123879781422;0.0027792367521857907;0.006407804084699453;0.0010750455152735985;0.0021086234192104645;0.001350497601933709;0.00028410142741157313;0.00304287901248525;0.01181628349323003;0.0019671481295156254;0;0.02474262202883312
32760;23.08.2023 18:00;0;0;0;0;0;0;0;0;0;0;0.14840614315846995;0;0;0;0;0;0;0;0;0.03912286285770299;0;0;0;0.08964078348366208;0.003615800722604166;0;0;0.01929257966671149;0;0;0;0;0.009445817522226143;0;0;0;0;0;0.32255234949726763;0.6610222736079362;0;0;0.009444398099999998;0.0013337787543024225;0.01810184630956284;0.01300999999999999;0;0.0009540927456284153;0.00021697171010928956;0.0027800275800546437;0.0064061866775956275;0.0010909807341480183;0.002111334687822756;0.0013340601023226078;0.0002842563211367424;0.002941312767081905;0.011918959756833438;0.00196598556795542;0;0.02555332890666167
32820;23.08.2023 19:00;0.019999999999999997;0.019999999999999997;0.01833333333333333;0.009166666666666665;0;0;0;0;0;0;0.6796551276702455;0;0;0;0;0;0;0;0;0.14373471219066125;0;0;0;0.3402238895252091;0;0;0;0.01869728274622946;0;0;0;0;0.03462049204772985;0;0;0;0;0;0.387391230355191;0.8199247038528991;0;0.08248634534543385;0.009444398099999998;0.0013422834610381424;0.01750296698306011;0.01300999999999999;9.860561602344785E-05;0.0009525016595628413;0.00022962449289617474;0.0027787323661202174;0.0064066716147540975;0.001069240255158746;0.00209305297178031;0.001371891219217238;0.00028342873814214936;0.00304372220792891;0.012383865666562393;0.001997998478444086;0;0.02444918163628811
32880;23.08.2023 20:00;0.019999999999999997;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018886864324535374;0;0.01169387027801594;0.022950431406779066;0.012938327047241918;0;0;0;0;0;0;0.10857135104371576;0.30222145933316724;0.3635692873032784;0;0.009071121166666666;0.0013774420774628874;0.01790415711639344;0.01300999999999999;0;0.00094854573989071;0.00021804966967213117;0.002777522349726775;0.00641551288797814;0.0010535166872546343;0.00033035910094046157;0.0002074413100615619;4.435135001218711E-05;0.003046605051578938;0.011947426413489282;0.0019687749958196316;0;0.025011407289801658
32940;23.08.2023 21:00;0.011999999999999999;0.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010828268929902617;0;0.014051894364220005;0.028145255696839115;0.014630404468510905;0;0;0;0;0;0;0;0;0.045078179950819655;0;0.009500091849999998;0.0013231616591337046;0.017534367373497266;0.01300999999999999;0.0011405074281483768;0.0009506153822404368;0.00021759923989071034;0.0027788919890710377;0.006407517642076503;0.0010750787749958534;0;0;0;0.003026983775721516;0.01196391834157738;0.0020077620899839085;0;0.025129746460526712
33000;23.08.2023 22:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019143312854763974;0;0.004828262560156875;0.007931338205621764;0.005046623797729939;0;0;0;0;0;0;0;0;0;0;0.01064780835;0.0013521760028273125;0.017500557691256826;0.01300999999999999;0;0.0009513106926229509;0.00022914024535519115;0.002776517047267759;0.006407730076502733;0.0010598636770515117;0.0014281213610404832;0.0009072826709895237;0.00018945303472722824;0.002949939308161439;0.012154699244340823;0.0019772627419173783;0;0.02338417443552262
33060;23.08.2023 23:00;0.013666666666666664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01169241882849812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013399014191039047;0.01734669753278688;0.01300999999999999;0.0010014127546542756;0.0009522361139344264;0.00021985983961748622;0.0027799608169398913;0.006407886934426229;0.0010965849558891986;0.0020954632536944132;0.0013561747425030655;0.0002792522246411985;0.0030009154207948597;0.012084792221211659;0.0019996778996464763;0;0
33120;24.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006844720433333333;0.001377178523533236;0.01718843005655737;0.01300999999999999;0.002793549112344086;0.0009528773497267757;0.0002157398087431694;0.002779474202185793;0.006412254551912569;0.0010974773437655726;0.002083816503940345;0.0013739190602173117;0.00028411962791328164;0.003034861520947566;0.012108393161120126;0.0019609516447592515;0;0
33180;24.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.001374251629561716;0.01608042379234973;0.01300999999999999;0.0028234167900723435;0.0009454840251366117;0.0002263952822404371;0.002775452315027322;0.006408399756830602;0.001078180212991991;0.0021084610191369636;0.001375398909738006;0.0002784302309986373;0.0029563224098818467;0.011946692827467187;0.0019321380743992666;0;0
33240;24.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013491563392309103;0.020854381039617488;0.01300999999999999;0.0028044698427559943;0.0009498886153005463;0.00022385035109289604;0.0027807934844262298;0.006407008079234972;0.0010714321498845412;0.0021170068247624587;0.0013691799301903235;0.00028184996398996666;0.0030013671130593687;0.012029111490178346;0.001970268140334143;0;0
33300;24.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01064921235;0.0013513989681544385;0.022671352418852455;0.01300999999999999;0.0028194643753790345;0.0009529213284153007;0.00022036864999999995;0.002774398590163936;0.006407327743169399;0.0010529177721472576;0.002075397937481254;0.0013255834920258625;0.00027971413004481663;0.0030352680617989057;0.01211573590001343;0.0019804917394464724;0;0
33360;24.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013498570916068307;0.014334183127322405;0.01300999999999999;0.002861630714380405;0.0009559145172131149;0.00021580774617486334;0.0027783416120218582;0.006412937513661203;0.0010534522602960443;0.002072604685170826;0.0013603639887333778;0.00027776104495510004;0.00302623896443622;0.012062058279174235;0.0019932145135605505;0;0
33420;24.08.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013492233973442205;0.015190487726502732;0.01300999999999999;0.002797295630109978;0.0009513683767759561;0.00022788032786885237;0.00277920155737705;0.006407772109289617;0.001083073590738637;0.0021166685180437654;0.0013490892660867353;0.0002822050242638425;0.002990085532244575;0.01189635050921805;0.00192465786649361;0;0.0011876134695710144
33480;24.08.2023 06:00;0.006333333333333332;0;0.003666666666666666;0.001833333333333333;0;0;0;0.03703192617791308;0.03640198759149094;0.0027300044230707306;0.13298425490710383;0.01733321960819673;0.005758268349599688;0.041353630948907094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011606226481816757;0.02168891602287406;0.012286607111283213;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0010899308515166304;0.017440584203278684;0.01300999999999999;0.002795595045417171;0.0009483704051912567;0.00022244288606557364;0.0027772920983606558;0.006407801210382514;0.0010935608269670163;0.000377148602253406;0.0002608613616107128;5.1029235955775184E-05;0.0029035441749662135;0.011911735711132415;0.001969738609443695;0;0.0252923314543547
33540;24.08.2023 07:00;0;0;0;0;0;0;0;0.0063478049277928975;0.0030932417452717484;0.0140431405657782;0.38415898400483595;0.008666609804098365;0;0.013935590983606548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014082170882645522;0.02730264313946946;0.015212799768593858;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.00012018238684319998;0.023897151160382515;0.01300999999999999;0.0028332021336658617;0.0009512275628415301;0.0002200541587431694;0.002778099901639344;0.0064077419453551915;0.0011005927375443297;0;0;0;0.002965148195767095;0.012060437099122258;0.001988355600638383;0;0.02447201783578969
33600;24.08.2023 08:00;0;0;0;0;0;0;0;0.031427310834320175;0.036840578005975975;0.01485465706482854;0.4970867099720492;0.008666609804098365;0.005234036108026662;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005097891232385078;0.009125283973415157;0.005240865607398539;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0;0.019942990820218574;0.01300999999999999;0.002850077816234055;0.0009546999382513661;0.00021746990437158467;0.0027788318259562837;0.006412805546448088;0.0010721734456188019;0.0013767665948889766;0.0008421489512755701;0.00018995684039373377;0.0029323885903818564;0.011961092732224206;0.001961563105793278;0;0.02530178561868951
33660;24.08.2023 09:00;0;0;0;0;0;0;0;0;0;0.0016178806322345652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0011892530495023284;0.015267560926502725;0.01300999999999999;0.0028162270813256564;0.0009502126153005463;0.00022626668087431687;0.0027754131502732236;0.006413063606557377;0.0010725206048143039;0.002067375498190914;0.0013160853193447586;0.00027932336020890166;0.003013779637053888;0.012016256899498133;0.002021108190569482;0;0.024973878282681983
33720;24.08.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010703502099999998;0.0013220465618785648;0.015389371239617488;0.01300999999999999;0.0028046157195865448;0.0009486580480874314;0.0002226974614754097;0.0027779247049180317;0.006408649046448087;0.0010833122721133214;0.0021071243216837614;0.0013287373621964564;0.00027927345952191663;0.0029762624074404667;0.012040392008590462;0.0019609185374528616;0;0.02556815485023906
33780;24.08.2023 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010708343016666663;0.0013381941641473502;0.015215863022404373;0.01300999999999999;0.002782897605311464;0.0009510699155737705;0.00022066478497267752;0.002777591661202185;0.006407645284153006;0.0010745861237930257;0.002075528320840461;0.0013528107604098484;0.00028472748267472297;0.0029141429832735427;0.012091306428068986;0.0019706980851093557;0;0.025122810705307218
33840;24.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015786448177371314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010732407433333329;0.0013423351595167996;0.024432215567486336;0.01300999999999999;0.0005636345703633327;0.000954675431693989;0.00022136333551912572;0.0027789909161202177;0.006407617013661202;0.0010950863362024837;0.0021284674293208577;0.0013546549857125128;0.0002843580611188811;0.0029939854378590886;0.012424016875636103;0.001985410903150515;0;0.025005715215748344
33900;24.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01913178157293893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008185294099999999;0.0013629562212056215;0.019100819653278693;0.01300999999999999;0;0.0009503048166666665;0.0002219072360655736;0.0027759015464480863;0.006407607286885247;0.0010959658334167362;0.002071582576941489;0.0013482023803288042;0.00028140207485248596;0.003045741319779473;0.011861363139847573;0.001965807237552639;0;0.025203000104150053
33960;24.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003919201342810899;0;0.01030948673681897;0.020426439987714262;0.010901586392681031;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.0013372834581646307;0.01927130202540984;0.01300999999999999;0.002133299329484467;0.0009482706841530053;0.00022006057896174864;0.0027776206401639333;0.006407956784153006;0.001106405719493103;0.0005466498360104288;0.00035648317898095657;7.436000065652814E-05;0.00298735698353836;0.012471184628057248;0.0020078837358697256;0;0.025374608259604692
34020;24.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013952662543640448;0.02722293750311627;0.015042525065703603;0;0;0;0;0;0;0;0;0;0;0.010708343016666663;0.0013588988063780027;0.019551514901092894;0.01300999999999999;0.0028194017283866973;0.0009513792068306011;0.00021696293442622944;0.00277917736967213;0.006412936360655737;0.0010725855235593246;0;0;0;0.0030376672731606057;0.011852624062795908;0.001966592310936484;0;0.024224707260994613
34080;24.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016319947391644163;0;0.0022922044395051887;0.004103818748150203;0.0025326493813951443;0;0;0;0;0;0;0;0;0;0;0.009442994099999998;0.0013635334959092593;0.01976300705437158;0.01300999999999999;0.00044559657673227157;0.0009551263609289619;0.0002280856363387977;0.002777618032786884;0.006407534663934427;0.0011062797739710359;0.0017656553113727896;0.0010995456188021306;0.0002367317750390603;0.00304750331471115;0.012100579592642479;0.0019799791559499628;0;0.024800850993912507
34140;24.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01017759845290976;0;0;0.008242216651787029;0;0;0;0;0;0;0.004771056283437245;0.6546424166647536;0.8908204599211519;0.3708480681950799;0;0.009444398099999998;0.001348799805498822;0.01950734840409836;0.01300999999999999;0.0013296829051044133;0.0009463458685792347;0.00021974255054644793;0.002777374612021857;0.006408022860655738;0.0010628076114284045;0.002111862927920803;0.0013767956755858536;0.00019480741952112438;0.003003630303017449;0.011830512943973326;0.0013928092512358453;0;0.02550353629609769
34200;24.08.2023 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004486229160976771;0;0;0.016854372907242142;0;0;0;0;0;0;0.011133892745474437;0.17885883289617485;0.7988842014131575;0.46179215078833663;0;0.009444398099999998;0.0013719833337535552;0.017623180173770486;0.01300999999999999;0.0021157599737697836;0.0009474255106557375;0.0002209526778688524;0.002775603994535518;0.006413017672131148;0.0010844247016213546;0.0021035616601231917;0.0013545661738541834;0.00010542498964209238;0.003034213870506989;0.012191276363751382;0.0006933883343723026;0;0.02488660892846228
34260;24.08.2023 19:00;0.019999999999999997;0;0.006666666666666665;0.0033333333333333327;0.012999999999999998;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019383770263733835;0;0;0;0;0;0;0;0;0;0;0.14133809793989055;0.1503061056769778;0.049619118661233315;0;0.009444398099999998;0.0013517646344924645;0.018097628710109285;0.01300999999999999;0;0.0009578422480874317;0.00022037856393442625;0.0027785283778688514;0.006407649590163934;0.001051000279957973;0.0021012261865940235;0.0013439890646779037;0.0002779441198580873;0.002990529870888671;0.011974714544289118;0.001985924920249349;0;0.02495009174141797
34320;24.08.2023 20:00;0.019999999999999997;0.017666666666666664;0.002333333333333333;0.0011666666666666665;0;0;0.015999999999999997;0;0;0.013470135367333129;0;0;0;0;1.0783843640455537;0;1.0284973548231462;0;0.13298838447187733;0;0;0;0;0.6032368014340201;0;0;0;0.007699320671649353;0;0;0.015390527497991831;0;0;0;0;0;0;0.009237317912508935;0.0008199293633879769;0;0;0;0.0065302145166666655;0.00016329159972864436;0.017504094118306012;0.01300999999999999;0.0016313528082362381;0.000951900519398907;0.00022438952595628408;0.002779271503551912;0.0064080848934426225;0.0010892098934643815;0.002115383819046984;0.0013468388154065114;0.0001243577979852008;0.0029914447496950866;0.012038362485571288;0.0008592039216126744;0;0.02513798468305685
34380;24.08.2023 21:00;0.010333333333333332;0.019999999999999997;0;0;0;0;0;0;0;0.01483301043614557;0;0;0;0;1.3633561672881171;0;1.3204374107474843;0;0.16282807009022762;0;0;0;0;0.7279667222575975;0;0;0;0;0;0;0.013380843179598322;0;0;0;0;0;0;0.008432234628545001;0;0;0;0;0.009703210266666665;0;0.01790574348278688;0.01300999999999999;0.002810129729937898;0.0009465285486338795;0.00022196825601092878;0.002780478768579234;0.006407701803278688;0.0010911602127881993;0.0020840181719318568;0.0013403589016207412;0.00014594476775156912;0.003011213741510173;0.012004289442619798;0.0009247825252612188;0;0.02542423287737911
34440;24.08.2023 22:00;0;0.009;0;0;0;0;0;0;0;0.006843917666849924;0;0;0;0;0.10457204509850615;0;0.10967913856654837;0;0.012953491819931716;0;0;0;0;0.058119504136689995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008181857183333332;0.0007621996483694125;0.017529872851912567;0.01300999999999999;0.0028654393787727215;0.0009529891142076501;0.00021577801284153005;0.0027783887240437144;0.00640815262295082;0.0010834468536578467;0.002073107856167391;0.0013567712244802143;0.000278574917516022;0.0029567904484992242;0.012137085919650617;0.0019892175882404856;0;0.023169798554733508
34500;24.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010731003433333329;0.0013847434954345021;0.01750652246530054;0.01300999999999999;0.0028345883089628617;0.0009549550587431695;0.00022712037322404366;0.0027805352540983615;0.006407609133879781;0.0010927502786337092;0.00206320643671366;0.0013398193445158081;0.0002766803741323813;0.0030004850185799572;0.012120476298934032;0.001986024424978507;0;0
34560;25.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081866981;0.0013371325028374782;0.017348056865027314;0.01300999999999999;0.0028346768834629135;0.0009507435721311474;0.00022233875546448073;0.002777099041803279;0.006413022672131148;0.0011186567014818058;0.002027482360591684;0.001334787649399713;0.0002788972197220078;0.003053495303735116;0.011798959085004616;0.0019346874016647436;0;0
34620;25.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006764962266666666;0.0013587240280640938;0.01718974745874316;0.01300999999999999;0.0027975111657539426;0.0009480718428961746;0.00021917374371584701;0.002777618032786885;0.006412998101092897;0.0010804357473639995;0.0021091273800122228;0.0013354940983201476;0.00027199162159650833;0.003021396850402772;0.012220405175220684;0.0019842248578058725;0;0
34680;25.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009444398099999998;0.001327877994897977;0.015039204795081966;0.01300999999999999;0.0027744775443770517;0.000952168736885246;0.00022369415163934415;0.0027762277494535518;0.006413070426229509;0.001103651012881127;0.0021245111662106563;0.0013367751369552608;0.0002815601029133738;0.00302019728863429;0.01216309619171259;0.0019955036740412642;0;0
34740;25.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009433350499999998;0.0013535757081496933;0.019451878749999995;0.01300999999999999;0.00280637216444753;0.0009538768811475411;0.00022172192322404352;0.0027807546857923494;0.0064075588934426235;0.001070468695109071;0.0020998905095107683;0.0013605717505591477;0.00027929037296754304;0.0029934759142525125;0.01190518234442855;0.001915667174246092;0;0
34800;25.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010704906099999998;0.0013475323912641626;0.02278281023060109;0.01300999999999999;0.0027896582441782267;0.0009508641961748632;0.0002185987128415301;0.0027784390300546447;0.006407513131147541;0.0010628280310934672;0.0021667075285379525;0.0013330479476574239;0.000276209790597762;0.0030286142646974213;0.012101537942420386;0.001951473443833015;0;0
